Almoxarifado;Material;Fornecedor;Endereço;Situação;Estocável;Consignado;Validade;
"ALMOXARIFADO CENTRAL";"326 - CLARITROMICINA 500 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"326 - CLARITROMICINA 500 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"326 - CLARITROMICINA 500 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"326 - CLARITROMICINA 500 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"326 - CLARITROMICINA 500 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"327 - CLINDAMICINA 300 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"327 - CLINDAMICINA 300 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"327 - CLINDAMICINA 300 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"327 - CLINDAMICINA 300 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"327 - CLINDAMICINA 300 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"328 - DOXICICLINA 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"329 - FLUCONAZOL 150 MG CAPSULA";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"330 - ITRACONAZOL 100 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"333 - METRONIDAZOL 250 MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"337 - SULFAMETOXAZOL400MG TRIMETOPRIMA80MG COMPRIMIDO";"Completar";"2";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"340 - ANASTROZOL 1 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"341 - BICALUTAMIDA 50 MG COMPRIMIDO";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"342 - BLEOMICINA 15 U SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"347 - CISPLATINA 1MG/ML SOLUCAO INJETAVEL FA 50 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"348 - CITARABINA 1G SOLUCAO INJETAVEL FA 10 ML";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"349 - CITARABINA 100MG SOL. INJETAVEL FA 1ML (INTRATECAL)";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"353 - DACARBAZINA  100MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"354 - DACARBAZINA  200MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"355 - DAUNORRUBICINA 20MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"355 - DAUNORRUBICINA 20MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"355 - DAUNORRUBICINA 20MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"355 - DAUNORRUBICINA 20MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"355 - DAUNORRUBICINA 20MG SOLUCAO INJETAVEL FA";"Completar";"5";"Ativo";"Sim";"Não";"Sim";
